Ano,Mês,UF,IMPOSTO SOBRE IMPORTAÇÃO,IMPOSTO SOBRE EXPORTAÇÃO,IPI - FUMO,IPI - BEBIDAS,IPI - AUTOMÓVEIS,IPI - VINCULADO À IMPORTACAO,IPI - OUTROS,IRPF,IRPJ - ENTIDADES FINANCEIRAS,IRPJ - DEMAIS EMPRESAS,IRRF - RENDIMENTOS DO TRABALHO,IRRF - RENDIMENTOS DO CAPITAL,IRRF - REMESSAS P/ EXTERIOR,IRRF - OUTROS RENDIMENTOS,IMPOSTO S/ OPERAÇÕES FINANCEIRAS,IMPOSTO TERRITORIAL RURAL,CPMF,COFINS
2000,Julho,MS,230314,0,830858,159515,0,36081,566688,3200779,8464,4625701,3110781,1357326,36423,191148,89786,483492,178450,12805197
2000,Julho,MG,32598812,35,12901449,10946248,20133676,15831542,45573495,24167733,1796042,74472647,52466632,22118284,16894704,8095043,3700006,679441,11502369,186740092
2000,Julho,PA,1788485,18,2397296,816191,0,1005714,1015458,3205248,3717,6590820,9910668,952593,264914,739159,565921,282948,2440560,16976810
2000,Julho,PB,1673612,0,1650188,3483522,0,868001,1479171,2183634,267,3321297,3802049,850718,220404,188248,198466,19713,145655,10171520
2000,Julho,PR,76444547,0,7415458,6068083,27157190,44543638,35732633,15996750,7623779,60672071,33546565,43158223,4358424,4722829,10124999,474655,63186374,131823838
2000,Julho,PE,10110375,0,5432741,6182330,0,3897442,8813962,40329393,274807,25302324,13644531,7437156,1036079,2132222,688000,89848,2224014,48463947
2000,Julho,PI,259850,0,771878,1612471,0,51810,328866,1448891,17779,3877490,1563639,861452,48278,123492,61211,78106,137018,6027795
2000,Julho,RJ,49227365,0,21212434,21742734,3100402,28221234,57371222,61604252,15328140,484730383,179984180,134180291,40929659,24732081,21598809,112436,20536606,682175833
2000,Julho,RN,852298,0,1599065,935803,5439,431283,508281,1842430,2115,5389818,3195898,630913,165269,273464,13957,16727,59297,12179072
2000,Julho,RS,30533664,5863,19299339,9718699,1050,18421398,60798597,24729072,2261189,89152541,50931964,28956321,5419479,11643118,5252723,587206,23438233,193301911
2000,Julho,RO,2428,18,634810,0,7034,408,52932,994787,6617,2698320,816271,206098,18,654647,7841,442393,71138,5693097
2000,Julho,RR,4105,0,222151,0,0,543,1935,397350,868,790518,231281,9271,0,15550,0,26006,4015,1182289
2000,Julho,SC,15133075,13771,4713348,2632327,0,9379612,18057298,7807435,97607,33912936,19095055,5287442,815509,2653819,3451737,74189,6206706,86602753
2000,Julho,SP,380637538,13610,52645437,52577225,125581465,210729265,355720601,125676713,90211462,710062487,514683101,539176619,145071988,101121656,167325269,1441792,669845215,1317253740
2000,Julho,SE,839909,0,915688,2873735,0,304639,1090619,7575387,732045,3038332,2852947,572439,42732,171637,242752,12870,821510,8287121
2000,Julho,TO,30443,0,367736,137586,0,57466,90649,409403,396,1063723,394759,12123,2411,111521,1280,158185,7947,3063085
2000,Agosto,AC,514,0,278217,0,0,0,12191,437173,529,476366,728529,13421,0,36048,815,10123,359,1637342
2000,Agosto,AL,209961,17837,1090073,704647,0,41709,2386760,1698211,0,1181834,2638602,240326,87354,325336,12491,20389,77845,7420971
2000,Agosto,AP,48620,0,358210,1976,373,47183,2920,418449,0,410992,313435,17579,2883,42268,2334,4047,0,1388632
2000,Agosto,AM,15839749,0,1384203,1863009,0,2751119,913686,2205350,10871,6672151,10383647,651339,3579080,1439118,1236119,10413,930480,60596537
2000,Agosto,BA,15695880,0,4512132,9686498,0,18670185,22755669,6158763,554934,20298160,24793200,12857320,8920444,3497462,2533646,437236,12773660,81656762
2000,Agosto,CE,5974802,0,3833609,3808631,75,2236561,3876623,5483575,2422341,6579259,11380685,3519965,616461,1242176,1204550,48405,4002948,31521622
2000,Agosto,DF,2756539,48,3132857,3218427,115,1774013,1292015,9906091,5704755,58173645,403199444,66388099,3074407,38553398,31714663,67879,255717607,140609312
2000,Agosto,ES,68270325,14,2858097,79795,4130170,45249762,8782222,3908826,12294,13840303,9840318,1366863,3582423,1847555,514237,74823,1438,46669183
2000,Agosto,GO,10659518,0,2888470,4448093,0,7145307,3029853,4812044,13147,10323875,8496335,1032611,4468052,1658823,822217,611944,4301515,47866402
2000,Agosto,MA,4348953,251,942250,3069697,0,190381,1438950,1583120,82,3217790,3498956,448594,174136,444722,185583,98362,606208,8750369
2000,Agosto,MT,780772,0,1520977,2115429,0,166702,596595,2169938,1910,3962131,3450831,354193,245426,276075,109886,806065,913250,14162644
2000,Agosto,MS,326631,554,773403,333397,0,58666,605037,3233368,4833,2866274,2958765,441791,14592,267079,118931,493868,219331,10827031
2000,Agosto,MG,43258844,35,13405544,10099581,57566642,20813519,51419164,22168283,1624492,67025611,56184698,6041828,7142992,8015140,4163394,757333,14049143,223147407
2000,Agosto,PA,3800357,1624,2320134,1209333,0,1523715,1135169,3093062,890555,4995226,6674364,789297,309314,945182,380531,172259,2798470,17777093
2000,Agosto,PB,1323504,0,1612943,3655483,0,1002283,1615395,2183767,220,3737288,4671158,141727,229725,225556,234119,24093,205278,10998789
2000,Agosto,PR,87102830,0,1604829,5225058,30943208,50721044,34201291,16016136,4294266,44444211,44223485,37079246,4717987,4933259,12079578,432251,80773750,139192121
2000,Agosto,PE,9254562,0,5058509,4590443,0,3099469,10408791,6886355,176783,21112891,14034452,36100609,886193,3481383,689377,148685,2638756,57339635
2000,Agosto,PI,359136,0,778937,1863154,0,183209,373108,1495745,8203,3124485,1414036,112590,17114,253622,73366,62951,178834,6927638
2000,Agosto,RJ,63163202,18,20452811,23365989,4576205,30885164,47892756,61727523,15978554,347614367,220062603,147311342,86847988,45771531,22258726,163678,36579952,784745048
2000,Agosto,RN,754614,0,1455228,1187444,122,263571,463222,1805089,22917,3646661,3479635,431934,123396,377269,12323,38761,74020,11375266
2000,Agosto,RS,36369075,5649,19153323,8473164,456176,20617543,61470221,23689428,2035279,49817602,57416753,19790960,7361794,11973758,6375914,697922,27308547,193464844
2000,Agosto,RO,47081,0,625989,0,811,21985,78425,873441,0,1252077,858954,166672,3382,139515,8860,354108,103665,5562904
2000,Agosto,RR,3199,0,241436,0,0,0,4649,443702,953,519893,772046,59040,0,58233,1040,11799,4092,1332697
2000,Agosto,SC,16511953,13412,10198333,2795764,0,12481504,21316741,7305625,121261,19937168,19234744,7309539,1010321,3039728,2195879,122730,7356157,91771881
2000,Agosto,SP,426522221,199,51221405,49698437,124227377,244696998,362906183,130596479,88191065,412238640,571995393,491162403,210565159,85953771,207657013,1657450,758267377,1360744491
2000,Agosto,SE,844711,0,946653,3856515,0,472797,1122896,1917133,260426,1299633,2855557,465750,233317,243656,292160,19343,952932,8549800
2000,Agosto,TO,101519,0,373848,71235,0,4957,74078,395684,0,684839,471487,17409,0,133212,1361,111724,9563,3423718
2000,Setembro,AC,296,0,310137,0,0,91,10260,421224,514,561444,570288,12340,1501,24015,2812,93745,77,1762985
2000,Setembro,AL,699893,17966,1233783,835577,0,80798,1893992,1335267,0,1045683,2700600,195926,45243,479293,7204,395266,67958,6354976
2000,Setembro,AP,29380,0,359282,3552,0,24579,1848,427439,0,362135,228616,11241,0,27816,0,98234,0,1603206
2000,Setembro,AM,11926902,336,1483623,1783907,0,2687878,894504,2142129,12778,7381377,9791203,583254,2072103,1305208,900660,124573,720956,65114328
2000,Setembro,BA,14305081,416,4997147,11694624,0,19939889,21589536,5303579,380556,11776487,14959778,16938311,11204951,2765167,2408337,3488187,10354594,83739369
2000,Setembro,CE,9794955,90,4130663,3800120,75,2655906,3557723,5414962,2478908,11735282,11806694,2307552,549913,1155515,752802,600651,3312809,37127229
2000,Setembro,DF,1800325,482,3414927,2713011,115,1400889,1324175,8073225,5262463,36943278,550709812,70586760,4213230,162515916,26055273,854743,202606338,135717777
2000,Setembro,ES,80560936,191,3269315,131194,2489640,45671970,5338520,3388128,718,10412622,8532698,2872831,4190429,1617119,522305,1350066,708,45908182
2000,Setembro,GO,10627005,808,3293439,4412216,0,7878796,3256752,4397035,2241,9433206,8014084,1239726,125103,1273459,905897,5724285,3569813,48336736
2000,Setembro,MA,6289384,209,991048,3149329,0,336195,1462493,1334886,740,1821475,2760060,926938,87254,508379,212721,574446,431918,9435053
2000,Setembro,MT,1308691,977,1648282,2276044,0,433427,574402,2034144,248,4230277,3503359,312876,996862,453620,123467,4150781,740445,15819699
2000,Setembro,MS,593533,5018,909999,178946,0,410938,633414,2797071,4815,2446857,2573726,309193,20443,226379,103475,4702108,205933,10997346
2000,Setembro,MG,41014108,2909,14823673,10741977,62458748,21827361,50514002,20222038,1778600,69115959,57205925,17543898,9674125,11557604,3483817,16656764,12081928,227409342
2000,Setembro,PA,5204507,125,2480485,1030026,0,1930164,1140628,2823613,2005980,5997899,6279841,2172905,375457,742146,353571,1029676,2260509,18480517
2000,Setembro,PB,1292549,760,1825291,4515605,0,871920,1907118,2135441,303,1912039,3922931,1276445,273981,246878,192469,321466,165428,10910855
2000,Setembro,PR,65080278,1324,1980746,7493165,36882325,38478333,32906543,15332890,8020158,32766588,30373995,34306953,4971386,4242865,9966145,12004716,60423696,147892800
2000,Setembro,PE,12798370,10,5847884,5354667,0,3274472,10407931,6597171,224085,12502828,12798581,7460240,570753,2313297,679283,786086,2285110,49172406
2000,Setembro,PI,493362,224,849376,1770153,0,199281,326614,1281121,1286,2276754,1369350,1389587,696,160426,56822,555786,138616,7275922
2000,Setembro,RJ,52578982,664675,22146149,28624073,4206910,27671388,56673951,57749374,16213126,214179537,146882900,144126903,50939950,22347539,14755558,2567500,18425911,873894845
2000,Setembro,RN,2577750,540,1701165,1211070,207,1377719,405559,1595709,1517,2808598,3327679,1075469,11618,276271,11755,274583,67569,11040671
2000,Setembro,RS,32663108,4095,24728753,10724376,1415510,19196943,61681980,29848048,4341558,53505924,48693899,13342006,3240697,10392784,4751951,11473024,21627725,214520921
2000,Setembro,RO,17576,94,686093,0,1324,12742,133438,891752,0,1400001,834496,163227,5007,99071,7209,563976,103672,5751280
2000,Setembro,RR,5133,33,274400,0,0,1577,2084,329728,877,323340,632390,364947,0,41843,0,61363,3884,1321375
2000,Setembro,SC,16808081,7722,11914272,4425205,852,11810560,22135277,6232228,58568,24786430,17829410,4195012,1242319,3038948,1383160,2916435,5754193,88494051
2000,Setembro,SP,408287914,3850,53298373,59714655,124796201,229060523,378417723,134278032,86478655,409916610,459844356,513759620,153068959,72954759,174456207,30078426,629727135,1472205891
2000,Setembro,SE,1078011,57,1018228,4550004,0,466447,1351201,1682433,251646,1570268,2099680,346513,72512,228506,304200,293016,802455,7324934
2000,Setembro,TO,211119,316,396233,61489,0,0,79714,373589,0,414818,423896,16435,0,115367,1462,621409,7573,3130771
2000,Outubro,AC,2390,0,314738,0,0,448,13846,222122,591,1103647,618016,58675,4481,22701,6658,31502,149,1723779
2000,Outubro,AL,986164,18078,1178556,966716,0,112518,794220,741453,3251,2132140,2550887,212535,284213,1008544,7299,169890,75402,7658354
2000,Outubro,AP,35860,0,387692,3300,0,31685,2306,181565,0,667752,325888,5103,48199,37375,1655,16952,2547,1513695
2000,Outubro,AM,15264206,0,1501638,3309582,5112,3979148,758876,1156901,10347,11142856,9832741,578173,5939184,1372545,1385657,49107,2646529,64018976
2000,Outubro,BA,24384640,4979,4963496,14773194,0,23641833,17262102,4478931,325676,22640591,19372574,10407233,2916715,2973326,2232497,1025196,11366097,83836977
2000,Outubro,CE,10270635,239,4161148,4187424,75,2343471,5823430,2493316,2555841,12264852,12253339,4594325,707465,1045028,767921,265634,3617575,37544530
2000,Outubro,DF,3165696,12,3505007,3038855,115,3126913,1711063,4551793,6292787,81624276,432501510,60712257,4718682,29983037,27548989,225448,262827182,132236980
2000,Outubro,ES,65033635,86,3038367,550907,2539511,43726397,6091465,1578796,375,22800594,8837405,2534327,2628771,1796832,470099,183907,378169,49235337
2000,Outubro,GO,10918223,1508,3097408,5958219,894044,6476725,4037023,1462950,478388,14879205,7505648,2106042,334263,1794014,1020958,1514379,3592971,49637069
2000,Outubro,MA,7001166,75,997913,2985812,0,153492,1252386,647197,249,4187928,2996777,602497,422450,356619,109911,284399,608199,9043287
2000,Outubro,MT,802072,10,1638240,2339965,0,796585,750799,1031178,4082,6831779,3684444,827236,72141,285080,121749,1673347,757892,15532805
2000,Outubro,MS,221903,204,893808,140532,0,128190,662616,1304127,2987,4262512,2664418,787156,157110,228966,104588,1781396,197727,11276866
2000,Outubro,MG,39463981,152,14596919,12534998,55487434,18153319,46172445,10715640,1436175,112780335,53711625,7756128,11725073,7486482,3969209,2488837,34353113,221423299
2000,Outubro,PA,4332469,56,2464688,1074706,0,2071214,1064658,1441843,1115388,8357243,6248162,1053901,973555,881337,373700,453839,3231937,18920328
2000,Outubro,PB,1329412,10,1692123,8958412,0,589863,3856108,948080,2059,5062824,4019825,134358,360432,172291,181694,147177,189105,11140347
2000,Outubro,PR,74722262,237,1933980,6533256,29513146,41629737,37781028,8295928,9316173,72055010,33933862,33148771,3915279,5079731,10442845,2750538,63186082,150208915
2000,Outubro,PE,11528059,79,5741222,6210110,0,4134777,11683737,2851369,257447,34663619,12999742,6842938,2296145,2738734,704512,374000,1215523,51433106
2000,Outubro,PI,642033,52,853863,4947404,0,329945,587522,574375,8300,6982327,1385615,166439,38966,129466,49379,211838,144090,7130594
2000,Outubro,RJ,59914701,441194,23336521,31734225,1732048,27285005,47653923,33544964,29329601,309936988,177205134,130995913,65056510,24734789,16064762,562217,24008733,869041913
2000,Outubro,RN,598521,30,1679877,4869717,0,395545,507251,716190,1517,6193385,3104334,204811,165499,285760,21721,103283,83875,11159538
2000,Outubro,RS,41621006,39218,19674950,13180296,7107159,27854388,56386605,10281472,5346044,79511032,54423889,19500903,4064471,11332632,4795641,3212651,28609581,198428728
2000,Outubro,RO,47339,10,662304,0,4229,19637,192523,513655,0,2811014,826343,556562,3080,102528,8007,408420,104023,6099699
2000,Outubro,RR,3771,0,282192,0,0,0,1646,216554,60308,914279,378222,6501,18920,14229,2058,38071,2415,1284883
2000,Outubro,SC,17323233,7103,11384424,3921775,836,11342912,24109443,3133749,468450,37883042,18023343,4596102,1182032,2980154,1391180,483784,8154694,92533337
2000,Outubro,SP,440694357,1282,57941082,70680037,136459801,243769801,379766427,78557413,95453414,786668805,490619837,481554889,188310529,80416863,185656240,6889619,915566809,1396655201
2000,Outubro,SE,942759,12,1037751,4655579,0,498468,1529864,617168,20,3021087,2431008,309843,76345,199838,337193,87018,876669,7828226
2000,Outubro,TO,4468,10,401951,79016,0,2539,77367,206796,824,1313902,501494,22334,33,136154,1572,228140,8073,3237451
2000,Novembro,AC,1147,0,284376,0,0,0,8311,169288,868,544728,1140633,25293,0,28360,1013,24339,1416,1787631
2000,Novembro,AL,432760,18196,1157211,329744,0,114894,691007,634594,123,1565834,3331966,271212,103562,360269,23396,104081,103685,9867864
2000,Novembro,AP,127195,0,329274,894,1670,77446,1290,153866,0,386626,324703,14236,0,36121,86,6792,0,1523610
2000,Novembro,AM,20821416,352,1387987,1920835,0,5538497,1042765,929621,8365,8216434,10882472,738735,4742668,1524617,1513278,24617,997572,68577631
2000,Novembro,BA,21125777,5080,4719022,11838561,0,24138742,17736901,8391744,109122,15690043,24042654,10420605,2977362,3162613,2964514,636612,11798747,96804748
2000,Novembro,CE,8347809,12,3907088,2730021,75,1868983,4775621,1777055,1933662,8368402,15997044,3404777,840909,1266761,924750,163492,4543781,43362005
2000,Novembro,DF,2622625,0,2914205,2239187,5707,1934687,1035809,3265897,4818177,34579067,513496734,80415605,1746741,52570413,40777522,166558,244930835,153269148
2000,Novembro,ES,80252013,10,3042858,343708,2049504,54338337,8146296,1481087,19630,11320951,9994214,4030603,4737398,1885515,524078,133070,26607,48675608
2000,Novembro,GO,13239905,0,3018565,4800506,1138299,8315117,5308436,1331018,3168,9170096,9642903,1264002,179442,1439534,1328432,1078834,4267327,51944229
2000,Novembro,MA,7248789,0,938106,2965473,0,455947,1642039,538068,224,1890007,3767768,1583362,352312,730419,123643,249334,1026711,12858389
2000,Novembro,MT,559104,23,1538205,1933462,0,352879,687417,879430,501,4313088,3351682,433368,167317,312776,111648,1355621,980954,17124698
2000,Novembro,MS,301721,1030,891183,97100,0,134248,588681,1325046,51,3097893,3357044,409915,37212,300514,91840,1382459,231164,12409901
2000,Novembro,MG,40789804,259,13400584,8981676,65507761,20825714,50976416,10144657,1783936,52299886,63769552,19872435,16891902,15675895,4453940,11799490,25780949,233910806
2000,Novembro,PA,3586465,0,2282480,1038881,0,2063451,922662,1058694,417,4784590,9653476,2198954,515987,926961,420574,506952,3070501,18138859
2000,Novembro,PB,1446309,25,1727184,3072350,0,601996,2074114,846546,85045,2429988,5862155,854629,180761,217308,176937,69567,247637,11328302
2000,Novembro,PR,84677541,106,2048020,5078206,28372327,59635802,38551253,7603857,5996091,39362602,46107990,36870266,5035627,5578726,12290400,2019673,92627100,150489546
2000,Novembro,PE,13877702,0,5171928,5657011,2315,4964851,12845139,2481074,230605,23250998,13742492,4690425,607816,2875004,605915,330176,1328942,51281469
2000,Novembro,PI,313335,0,809516,2026336,0,123942,342704,433014,4455,2753586,2041001,854488,32128,148573,68632,115043,180356,7292676
2000,Novembro,RJ,62012059,372,21590909,27172399,10977,38457637,50633333,36119391,15514316,320794550,263467143,157328828,57039727,29039741,18193582,629111,25114001,928558594
2000,Novembro,RN,773206,0,1687828,1417950,16787,453321,441440,899884,2031,3141959,3810822,997548,151349,429153,35482,63578,91147,12279794
2000,Novembro,RS,33057170,12984,21168099,11713696,3478037,21190102,51703396,29484255,5341530,44348722,63534488,13716990,2633109,12417199,6333239,2324294,29371272,215448130
2000,Novembro,RO,189437,15,634794,0,2244,65286,156624,599274,0,1356506,695809,198480,4824,468014,13186,274955,129829,5766384
2000,Novembro,RR,4908,0,262657,0,0,0,3219,168719,1154,442129,602494,86855,0,46860,0,18670,5343,1356380
2000,Novembro,SC,19309605,15758,11289635,4390004,0,12462688,24104291,2751444,846684,26899984,18203017,4368608,1367659,2860434,1615087,289295,10614644,93117948
2000,Novembro,SP,455151686,56889,53040866,59011942,116234439,239200918,384936124,99678299,70025380,366142152,558420865,661499564,150811165,86821745,219940004,5778118,888152491,1798997045
2000,Novembro,SE,1055592,36,972701,3046896,0,513062,1386808,697487,312086,2234985,2744663,691523,65774,1417957,276633,68465,967232,10059491
2000,Novembro,TO,34805,0,380767,73265,0,15717,69705,163929,0,764769,508045,20249,0,228673,2035,189764,10402,3749039
2000,Dezembro,AC,784,0,313571,0,0,111,7409,148587,872,848013,1092910,11846,9911,81270,469,13837,2735585,1686861
2000,Dezembro,AL,777384,18307,1325248,620818,0,268187,777609,901175,54,2249236,5937920,334758,146169,1180432,14013,218665,94131,7598905
2000,Dezembro,AP,15200,0,381309,2592,0,5163,1494,688647,0,1926326,531454,6065,10553,53422,198,10098,0,1708694
2000,Dezembro,AM,15752593,0,1600651,2085289,0,2286068,913264,853351,251552,12204233,21012107,1023378,3262615,1353721,1248232,25822,1098255,80824154
2000,Dezembro,BA,20814010,177,5201254,13985881,23,28087554,18178666,2482408,133871,17002311,40222180,15682184,9165552,3998760,3457469,737305,12196217,87508343
2000,Dezembro,CE,8231357,0,4273035,2997553,75,3148428,4748816,2300189,457186,12702949,15915555,1794093,656345,1165541,878714,108270,4081120,42514550
2000,Dezembro,DF,2136412,0,3349351,3896000,518,1176076,1027971,5121727,5816282,290932938,781165888,67927059,7507096,55149301,33438980,187758,243731825,152326994
2000,Dezembro,ES,66339024,0,3221381,665945,3514705,55409909,11051796,1851757,269,12971275,17196603,2946376,6345682,1838769,1166106,111060,432,49308169
2000,Dezembro,GO,5722414,17923,3228451,4693800,3714882,3444976,4186923,1497834,122951,12558879,13952453,5353724,413413,1237830,1286465,966230,3818234,50233626
2000,Dezembro,MA,9544244,12,1020092,3290325,0,1011013,1351158,532393,60,2422276,3757334,136209,889052,352066,93901,193386,710115,11992496
2000,Dezembro,MT,236193,8316,1661386,2675643,0,403139,1061701,883316,465,2936917,7029782,330203,1149110,334672,196034,1172034,807742,16510705
2000,Dezembro,MS,259244,25416,917286,228824,0,266522,593209,1226221,0,2321662,6728326,336872,116446,372808,66335,1257459,234618,12762949
2000,Dezembro,MG,39608805,63619,13141105,12642606,78988970,23198741,59626141,11058476,1522031,58635564,118388409,17496312,9342071,10635473,4204722,1456494,14419406,239260680
2000,Dezembro,PA,1741173,3329,2518388,1543147,0,1432616,1059545,1401299,1219495,7655955,10793296,693413,411000,1009822,506975,311706,3046725,18701353
2000,Dezembro,PB,1118784,0,1783796,4230592,0,341796,2129598,1010300,131075,2545247,7321900,199118,96765,178298,139992,64249,194731,11315911
2000,Dezembro,PR,78551066,99927,3284871,6937696,41646297,60278076,46725937,8683971,3357176,36253758,76276288,38195416,6568561,5496597,11748892,1793959,70861783,149153858
2000,Dezembro,PE,9639601,6903,6111806,6579956,0,4909610,14096306,2786532,193952,16098899,23750167,5351628,662290,3554763,856298,292622,5639057,54859612
